,Language,Movie_ID,Review,Score
452,EN,-797216831,the best film of #### the first thing is that this is a peter weir film not a jim carrey film though he was great in a breakout role and should have been nominated for the oscar this film is very hitchkockian the feel is one of menace under a thin veil of normalcy this is added to by the production design and cinematography the acting is great ed harris gives great support to carrye as the sinister father figure christof the script is so subtle it probably feels more clever than it is it is ultimately a very moving modern fable about a man trying to be his own person when the world is trying to manipulate him into being what they want in case i do not see ya good afternoon good evening and good night ,9
453,EN,-591439420,hitchcock topped himself in #### basically inspiring all modern horror pictures with psycho a new kind of fright flick never seen before # years later he made a foray into the supernatural with the birds if you have not seen the film and do not think a bunch of gulls and sparrows can hold you in suspense think again the great thing about a hitchcock movie is that you always know you are about to enter a world where all is not right this world usually involves an innocent man wrongly accused eventually on the run the world of the birds has none of this nature has run amok and the characters paper thin as they are will go through a truly terrifying ordeal one of the most innovative aspects here is a lack of any musical score of any kind hitch long time partner bernard herrman is listed as sound consultant and i am sure he had something to do with the ominous sounds of the various birds as their building wrath is indicated by their squawks the attack scenes are a bit dated but considering the technology of the day was pre historic compared to the computer generated effects of today they come across chillingly some birds were props others hand drawn even others real the film surprisingly benefits from a lack of music heightening the suspense tippi hedren is the icy blonde and a standard of hitch movies the jealous or overbearing mother is played by jessica tandy in an awkwardly distant role performances aside hitch does something he wished not to do in psycho the bloody attacks are in bright technicolor and one scene depicting a victim of the birds is quite shocking hitch was afraid of showing the bloody carnage of the hower scene in color leaving it to the viewer imagination it works here showing the blood red evil happening in this everyday small town if you are claustrophobic i would avoid the birds like janet leigh in the psycho shower scene tippi hedren is caught in a phone booth in one of many tight situations shot from overhead otherwise let sir alfred play you like a piano like he so often has before ,9
454,EN,-591439420,the birds by alfred hitchcock is one of the worst movies i have ever seen to start of the movie is not realistic because the setting follows the story of two people and when the girl basically stalks him when he invites her to his little sisters birthday party they get attacked by birds i know even though this movie is old the graphics are so bad you will say to yourself yep thats a green screen and it takes away from the horror the actors themselves do a terrible job acting they do not even make the performance convincing out of all the movie was so bad and i do not recommend anyone go see this movie in the end i wish i could have ended up like the farmer in the beginning of the movie with no eyes at the mercy of the birds,1
455,EN,-164439097,after a plethora of marvel movies out this year gotg is another hit for the marvel universe now mind you this is coming from a completely unbiased viewer as i had absolutely no idea what gotg was or about until i saw the film i went in with absolutely no presumptions or expectations of how the movie would compare to the actual comics cartoon and i was utterly entertained so far i am choosing this as a front runner for winning best visual effects for this years oscars yes that how good the graphics are throughout the film the movie has more computer generated reality than actual people or places and every bit of it is done spectacularly along with the intense visuals gotg has its share of well timed humor just enough most action superhero flicks looking for comedic relief tend to go overboard a subtle romantic angle and exciting action sequences the most surprising of the cast was would ave bautista he plays would rax the destroyer believe me i had my doubts as will most people did a phenomenal job who i think will shock everyone at how well he plays the character groot and rocket were perfectly made and voiced probably the most entertaining lovable of the ensemble while in my opinion the cast and the visuals were the strongest points of the film the only let down was the story which was very clich d a menacing villain and the almost unstoppable hero s with the latter coming out on top like always still remains to be the perfect formula regardless this is a must see film p s i am groot ,8
456,EN,-164439097,this film is fairly divisive and i am aware of the naysayers that find those lame jokes trashy character development problematic and dialogue full of clich s in defense of these three major complaints i say well of course it not the funniest film there is but no less humorous than any other film in the superhero genre pretty damn entertaining on the overall and casting did a great job with quill the starlord what i find earnest about this film is james gunn intentional treatment of the space western being a different beast entirely from conventional superhero flicks whether in conscious revolt to self important straight up marvel movies or mere satisfaction of style and whim consistent with career trajectory as an indie writer director of b movies dawn of the dead slither i cannot say with certainty maybe a combination of both with that in mind is james gunn officially an auteur yes does being one also make him an artist maybe maybe not anyway considering kubrick axiom that a film is or should be more like music than fiction i am inclined to agree with all final verdicts that declare guardians of the galaxy being an unpretentious fun and likable mess too many cling to the naive belief that a movie rises and falls with character development not necessarily while it is okay to care about character development over insistence is to place too much emphasis on just one element and overlook the rest what matters is the overall design works in favour of story material using suitable language gotg is geared towards the edgy cheeky and comical bunch of goofs and misfits become friends and save the galaxy it a real shame that clich s in the film intentionally deployed before being voluntarily jettisoned by self awareness midpoint as a form of comic device has completely escaped the naysayers cinemainterruptus wordpress com,8
457,EN,-164439097,oh dear where to even begin this movie was so bad and the score that it currently has so ridiculous that it made me register on imdb after # years of lurking superhero movies movies aimed at man children children and nerds you could call me the latter superhero movies being my filthiest sin but what is worse than a superhero movie a superhero movie dressed up in failing comedy that what there were so many awkward and embarrassing moments in this movie that i just stopped watching altogether around the # hour mark and skipped in ## minute intervals forward and guess what did not miss a single thing in regards to the so called plot it was that predictable the acting was the worst i have ever seen in a superhero movie even worse than the transformers yeah cgi up the cloaca in everything i swear this movie spent ## of it production time on green blankets pacing was off the main antagonist was an awful overacting big mussel guy the forced romance was bad as always in superhero movies i bet most of you watched this because you were promised thanos guess what he did not do jack stercus in this piece of dirt i guess you will have to wait for age of ultron although if you have gotten the hint so far you wo not see thanos doing anything there either only people who rate this above # ## are marvel shills man children who have never delved deeper into cinema than what hollywood spouts out few times in a summer and small children aged ## to ## ,4
458,EN,-1924172856,this film is the best one i have seen in my whole entire life i watched the first one and that was great but this is better ## times better from start to finish its nothing but action it never gets boring and it leaves at such an annoying end its annoying helms deep i think is the best part of the film peter jackson has made this film brilliantly i have watched it # times already its worth sitting for # hours if u havent watched it watch it and just a minor note aragon is great ,8
459,EN,-1924172856, possible spoilers ok this move was better then what i thought the opening scene with gandalf was alone the best ive ever seen and helms deep speechless i have never seen a more intense scene in my life if you liked the first one even if you hated it go see this for at least the actions scenes fast fact most people dont know this little fact but the helms deep fight scene took longer to make then any movie production of a film this movie is packed with some major action and it does have some scenec that seem to go on forever but the rest of it makes up for it in soweys this is even better then the last i am a diehard lotr fan and i cannot get enough of this movie this movie was defintely more dark and therfor some youger kids might find some of the creatures to be rather frightining just like the first one when it ended i went nuts because i couldnt wait to see the second part now i want to see the third part ## more months ahhhh side note concerning accuracy to story i would like to point out that people might say its not like the book because they either missed stuff or didnt even add certain things but he told us from the beggining it was going to be diffrent theres no way you can fit just one book into a movie the movie would be hours and hours and hours long the movie add the main points anyways i dont see anyone else spending millions to make a movie ,10
460,EN,-1924172856,watching the two towers is like watching the acts of three or four shakespearean plays the trippy ones like the tempest and a midsummer night dream as well as the histories come easily to mind collide in astonishing and unexpected ways the film begins with a powerfully audacious image gandalf tumbling into the void to vanquish a demon after boldly telling him you shall not pass as quickly as you are in awe over the fantastical beauty of that image you are drawn into the commitment that director peter jackson makes to make it real for you because of his technical wizardry you do accept it this happens over and over in the two towers regardless of what we are watching with childlike fascination the all cgi character gollum who takes more definite shape and three dimensionality than many of his human cohorts a tree that lives breathes walks talks and transports two wayward hobbits dream sequences that unlike most in film actually fit believably into the narrative and move the story forward in a useful way the acrobatic derring do of legolas my favorite character in the series and an army of ## ### menacing single minded meanies who are out to destr oy mankind in one fell swoop like its successful predecessor this film nicely balances grand scenes with quiet up close moments we are drawn into a struggle between good and evil on both an emotional and visceral level this is superb classic cinematic artistry that will stand the test of time only ### days until the final chapter the return of the king hits theaters ,10
461,EN,1854737865,i do not know what the people who reviewed this movie as being even faintly passable are on but i would like to try some of it this movie is pointless and even a six year old could find holes in the so called plot julianne moore is my favorite actress but after this and freedomland i will be a little more wise when it comes to seeing a movie just because she in it for the twenty minutes that she actually in it she does a good job with what she was handed poo clive owen needs a bath and a good nights sleep before his next film i saw this in a fairly full theater and i noticed i was not the only person extremely upset when i left i am tired of losing my hard earned # dollars to someone horrible movie i would rather watch old reruns of mash than to have to sit through something like this again to compare this movie to anything great is a complete joke this movie was just horrible beyond words no plot no resolution and if you want to call run and i will shoot at you apocalyptic then be my guest how stupid do you think people are i will have this directors name tattoo would on my forehead as a reminder to never see one of his films again yep it that bad i am going to go vomit again ,1
462,EN,1854737865,this film seems to have received incredible high praise and is currently listed in the top### of this website i hate to fly in the face of such adoration but this film left me completely indifferent and rather irritated if not highly annoyed sure there are a few nice setpieces but it all set against a hack handed background rendering them only a mild distraction from the otherwise continuous amazement at the film triteness and mindboggling illogical plotpoints the film is poorly structured and almost entirely if not completely un engaging with the most lame and sappy ending i have ever seen to a film this film is supposed to be full of big ideas on britain dystopian future and the reactions of the public to an infertility plagued society angry youth throwing rocks at trains the rails to auschwitz have been reopened and are deporting the fugees not the band back to where they came from hell and even the spectrum of light is somehow compromised with this kind of background you would expect the movie to actually focus on any of it something which this movie is acclaimed for but apart from the main characters being in a bad mood for ## brief minutes there is surprisingly little this movie reflects on the exposition on these theme was simply replaced by endless shots of people being deported nazi style the english countryside and mind numbing dialog that was doing little else than driving the weary plot onward the whole infertility and the world gone to hell themes could just as well have been left out entirely and it would not have made any difference to the actual storyline of two people on the run truly amazing that someone would spent enormous amounts of money on expensive filming equipment only to make the actual picture look like it was shot by my uncle fred who has parkinson who just got his handicam yesterday for christmas and is still working his way through the manual which is written in chinese and which apparently only describes how to deprive the picture of colour in children of men subtlety was not allowed everything is as bad as bad comes and even good is apparently bad the sets look over the top sleazy our main characters are anything but likable a pasture of grazing cows has been replaced by a smouldering pile of meat and bones the rebels simply kill their leader over a dispute or kill policemen when they turn up at the wrong place at the wrong time the overemphasized way of portraying such a dull and drab doomsday landscape as was done in children of men surely would bother anyone who is not into cartoonistic film making but in stead likes some subtlety on any subject matter if indeed this is presented in a serious movie maybe i misunderstood but i believed that what this movie was meanwhile in the film the script is pretty awful caine certainly tries his utmost with it but his lines are one note and much too viewer informative only to result in a feeling of we get it already move on please owen is his usual wooden self and thus type casted perfectly in the role of theo faron a morose lower government official who could not give a fart about anything although i really liked his performance his character is screenplayed terribly and i could not give an equal fart about his fate in the movie next up a utterly forgettable cameo by julianne moore some b actors to play the bad guys lead by chiwetel ejiofor who since his performance in serenity for me lost all credibility as an actor and newcomer claire hope ashity as the black virgin mary who does little more than swear a lot which by modern standards is apparently good enough for a olid performance in the books of the critics frankly her performance would not even cut it on eastenders the story in children of men is practically non existent and covered not much more than an action packed chase from the old peril to the land of deliverance but this was done on purpose to not loose focus on the sublime messages it miserably failed to communicate because they forgot to include them as a result many of the scenes drag relentlessly while jarring opera music and a hate crime of a muzak cover version of ruby tuesday plundered that what was left of the viewer will to live indeed it really all that bleak and pointless but intentionally so the end result of all this is an aesthetic crime against the art loving moviegoer or the one with more than # brain cells to rub together the end result is also one that is critically acclaimed by nothing less than the entire society of professional movie critics minus one or two who probably did not receive the letter which stated they would get a nice percentage of the movie revenues when their review would be kind seriously you would think all these glowing reviews and those on this website were written by people who had somehow managed to miss the entirety of western cinema the gourmet fare that is children of men is actually a night out at the mcdonald of film making where the second bite of your food is already spoiling the experience of the first let us all gather in prayer and hope that there wo not be a sequel unless the sequel was already made when they created hoot em up another highly creative movie in which mr owen is once again protecting a baby that people are trying to kill evy,1
463,EN,1854737865,unrealistic on the science side of things unrealistic on the surveillance technologies and law enforcement capabilities of #### projecting current status in to the future great cinematography almost a documentary at some points accurate on the craziness of human kind predicts how the world could become if we leave it to fundamentalists of any kind religious political scientific fundamentalists are poisoning our society describes the new dark age that awaits for us if we do not shape up ,5
464,EN,618285518,this movie was boring long and drawn out i will never again watch a movie with denzel washington in it he has to be one of the most over rated actors of his time never have i seen a movie that had so much hype surrounding it and be such a snore on the screen usually these kinds of movies are at least semi entertaining this one was nothing but a big bottle of sleep aid every time i kept thinking it was going to get better it just got worse russel crowe was mildly entertaining but like washington lacked any believability in his character i have seen many movies this year if this one gets recognized for anything by the motion picture association it will be a huge miss carriage of justice to movies who truly deserve it as well as the actors who will be by passed for washington this movie deserves nothing a huge waste of my time and money ,1
465,EN,-1997188143,well to start with the english posters saying the feel good movie of the year are not at all correct driven by them i went to see this movie expecting something like life less ordinary set in india but the only place i remember i laughed was the loo scene and even that was overshadowed almost instantly by the elder brother behavior so on my opinion this movie is nearer to the city of god than to a feel good movie it not to much of a comedy rather a bittersweet coming of age tale of an indian boy slumdog but i would not say it a bad movie although for me it was not great either i have found a lot of what i have seen before a bit like ## after which i have felt that i have seen this movie before if even not specifically in a vegas setup cinematography direction is good maybe not exceptional and the actors are good believable all in all go see the movie but know what to expect ,6
466,EN,-93997102,aside from russell crowe strong performance gladiator is a chaotic mess the editing is jumbled and confused especially in the arena scenes to say this confusion is realistic is absurd since when facing an opponent in the arena the most important thing is to remain clearheaded and outmaneuver him if you are to win the celebrated battle in the forest in the beginning is just a silly attempt to ape the d day segment in the similarly overrated saving private ryan as for the supporting performances the best that can be said is that richard harris is dour and oliver reed is enjoyably hammy joaquin phoenix is never convincing for a moment as the emperor his performance would be more at home in a modern high school pageant the photography resembles a european perfume commercial more than an evocation of ancient times i was not aware the only color available in rome was gold for a truly excellent version of the same story check out anthony mann superb #### fall of the roman empire while both films are based on the same historical characters gladiator shamelessly borrows many plot points from the earlier film to less effect russell crowe supporting cast cannot hope to compete with such classic actors as alec guiness christopher plummer james mason and sophia loren in fall of the roman empire it would also be pointless to compare the directorial style of anthony mann who is without a doubt one of the great american filmmakers of the ##s and ##s with that of ridley scott who directs like he making a commercial for gladiator perfume or a music video for a band dressed as ancient romans just compare the finale man to man combat in the arena in scott film with the same scene in mann no comparison ,1
467,EN,-93997102,this bodes not well for the future of the film industry i do not care if the film is historically inaccurate but a best picture nominated film should at least exhibit coherent writing and competent art direction i guess as long as your decapitating people with swords you do not have to make a good film to win an oscar ken lonergan must be gnashing his teeth oh well at least erin brokovich got nominated sigh ,2
468,EN,-93997102,for fear of somehow being misunderstood i wanted to make something quite clear before i get started this movie is awesome yes this movie has spectacular special effects yes this movie has amazing battle sequences and yes this movie has a riveting soundtrack but that only the beginning of how incredible this movie is the problem is that most historical epics would be happy to stop at that and be like oh well at least he wearing sandals and we have cool fight scenes nuh uh not here gladiator features an amazing cast joaquin phoenix is incredible as commodus and makes a fairly obscure historical figure very # dimensional commodus is one of the greatest baddies in recent memory richard harris is outstanding as marcus aurelius and everybody else does a great job as well last but not least is russell crowe this guy can act and what is amazing is that he awesome in this movie but he even better in other movies he not just a one note guy he such a good actor that he can say scarcely anything for about ## minutes in a movie and still get people to understand what he doing thinking as there is a point in this movie which is similar the script is also excellent as far as sword and sandals epics go most are content with articulate set pieces and large scale battle scenes huzzah but lack sorely in a decent screenplay soaked with character development hissss gladiator is not this way instead of merely trying to work around battle scenes and try to uncover a plot it works the other way around and the battle sequences must work around the story line so not only is gladiator an able action flick but it is also an ancient political thriller now that i have got that out of the way let me go back to the battle scenes because they are just amazing a combined effort of superb editing heart pounding musical cues and great cinematography create several amazing sequences especially the scenes in the colossium i still sit there and think holy crap how did they do that any movie lover should watch gladiator there is a reason it won # academy awards it not just a testosterone pumped action flick but a quite intelligent story and does not insult your mind ,10
469,EN,-1968251948,both me and my kids # and ## years old liked this movie very much it not an usual animated movie made these days the whole movie is not about making its audience laugh the movie got its funny moment and made us laugh the core message of this movie is that we all have and can experience these different feelings and there nothing bad about being angry or sad sometimes and sometimes you gonna feel a bit down but when you encounter your fears and tears you will get through it much stronger this movie was very good and one of the best i have seen in recent years it not and typical children movie but our kids enjoyed it very much ,8
470,EN,-1968251948,the creativity runs rampant in pixar inside out producing brilliant representations of universal notions given life through brightly colored exceptionally perceptive and personable animations though infinitely inventive inside out ironically and arguably does not generate quite the same level of heartfelt emotion found in pixar very best the most sympathetic entity in this film just might be an imaginary one but the screen time is shrewdly split amongst numerous characters of varied and magnified attributes as well as between two separated parallel story lines for a keenly cinematic balancing act of insight and understanding when riley anderson was born the emotion joy amy poehler stood alone in the headquarters of her mind but soon other emotions appeared including sadness phyllis smith fear bill hader disgust mindy kaling and anger lewis black as riley aged joy and the other emotions learned to work together to bring balance to both her memories and the branching islands of the young girl personality at age eleven riley life is uprooted by a family move from their minnesotan hometown to a drab apartment building in san francisco prompting her emotions to work overtime to alleviate the situation while governing then quarreling over a disastrous episode on the first day of school joy and sadness are accidentally transported to the outer regions of riley long term memory forcing the duo to attempt a perilous journey across the expanses of her mazelike mind in order to return to the command center before the other emotions lead the dispirited girl permanently astray inside out boasts a nearly nonstop onslaught of mindboggling creativity all while cartoonishly visualizing the relatable traumas of normal childhood in many ways it approaches the human mind like woody allen does in his reflective ensembles filled with overabundant negative emotions that make simple enjoyment a rather difficult undertaking spiraling down into a rabbit hole of neurotic frenetic vivid concoctions the endlessly fascinating concepts may borrow a thing or two from minority report despicable me the little big planet video games and rube goldberg but just tackling fleeting notions of brain freezes dreams fading memories abstract thoughts the subconscious and the fear of clowns is absolutely inspired the whole picture is routinely smile inducing crafting the perfect blend of comedy action and sentimentality as pixar is widely known for it also smartly aimed at adults as much as children or even more so as evidenced by a witty reference to chinatown that kids will definitely miss and refusing to skimp on any aspect the music is once again sensationally composed by pixar regular michael giacchino who has a way with striking up unforgettable tunes as an intuitive exploration of maturation and the complexities of the mind inside out is staggeringly artistic and as a feel good family friendly misadventure stocked with moral and emotional revelations it a visionary piece of grand entertainment pixar has always been a studio to set the bar high and inside out does not disappoint the massie twins,9
471,EN,-116215851,does contain spoilers i remember recently having an argument at work with my boss who vehemently argued that #### planet of the apes is head and shoulders above tim burton version i had just come back from seeing burton and was quite impressed and even though i had never seen this one i argued the other way i am not sure why i did this perhaps it was just to play devil advocate maybe it was just cause i am an ass at times or maybe i really thought that this version could not be better than the new one after all burton post apocalyptic futuristic ape world was inhabited by apes that were intelligent enough to form societies and create laws but they were too stupid to realize that the world they live in is big enough for both humans and animals it went to great lengths or so i thought to show man and conversely apes ignorance when it comes to the welfare of anything that is considered lower in intellect in short i felt that burton planet of the apes touched on many issues that are important to me i could not really see how a film made ## some years ago could top that boy was i wrong i rated #### pota an # # based mostly on it theories and because of the action in the film and because i have a soft spot for michael clarke duncan if that is true and i do feel that way then #### pota is easily worth a ten and that is what i am giving it very few films make you feel something let me re phrase that a good film will entertain you an even better one can enlighten you but only a very few precious films can keep you entertained and fill your head with a plethora of thought provoking ideas and what ifs at the very same time planet of the apes is one of those films jfk and all of it pseudo theories about the assassination of the president left me feeling exhausted and afraid of the world we live in films like the matrix you are a disease mr anderson and t # it in your nature to destroy yourselves and instinct these are the takers gave me similar premonitions you can add planet of the apes to that select breed of films that gave me a similar feeling this is a film that takes its time to tackle such weighty issues as evolution human rights animal rights racism religious ambiguity military strong arms and many other issues the screenplay was skillfully adapted by rod serling of twilight zone fame from a book by pierre boulle and although i have not read the book i have read that the film is different in quite a few ways for instance the book and subsequently burton version has the apes very technologically advanced but because of technological inferiority in #### the film took the apes and had them living in a primitively built city village they had buildings made of rock but not concrete the had guns but not automatic weapons and although burton version has not introduced them to guns the apes are much stronger much higher up on the evolutionary scale but in this pota there seems to be a missing link certain apes have theories that apes really evolved from man and yet the humans in this world cannot speak they seem to understand some things but they cannot comprehend what is being said to them all of the time kind of like the way our animals are today this opens up a plethora possibilities are these humans mutants are they a cross between man and ape have they been scientifically altered by some medical nazi like experiment and over time generations have adapted to these experiments there are many weighty issues open for discussion other reviewers bring up the possibility of a nuclear war and one of taylor observations was that there may have been a nuclear shower or meteor storm that devastated humans just like the dinosaurs before them and does not that make heston speech at the beginning of armageddon it happened once it will happen again it just a matter of time all the more chilling contains major spoilers in the next few paragraphs please do not read if you plan on seeing the film soon for the first time you have been warned #### version of pota was quite impressive because of technology first and the story second while it did think about things such as animal rights and such it did not hold it as important as this version does this is a film that you could watch over and over again and still have it give you that sinking feeling in your stomach every time the ending alone is enough to open up discussion for months to come and i have a theory so bear with me if what he sees at the end of the film on the beach is really the whole thing sitting there and not just the head meaning that the rest of it is buried some ### feet in the sand then this presents a whole slew of possibilites dr zaius has discovered the cave where he believes there is sufficient enough evidence that there were intelligent human occupants before apes the basis of his evidence is that on different levels of the earth buried in the sand and clay there are artifacts to support his claim one one level he found reading glasses and deeper still he finds false teeth and in another level even deeper he found a babies doll that talks proof that evolution granted man the ability to talk but when taylor is left to find his destiny what he finds is the thing that may be buried so deep in the earth from thousands of years of stagnancy what if what he is seeing is really all in tact just buried some ### feet under the earth if they could dig that far down what would they find would they find dishes or the remains of houses would they find subway tunnels sewage pipes bones of sewer rats bones of chud like people the possibilities are endless this could turn the ape world upside down and it would create a division in those that are ardent followers of the ape religion and those that believe in evolution does not this kind of sound similar to situations here in our time end of spoilers pota is the one of the best science fiction films i have ever seen and this would easily crack my top ### films ever made and that is after # viewings i want to go back and watch this film a few more times so i can really understand it it is a rare film that entertains and poses some very interesting and provocative questions and as i said earlier there are very few films that can do something like that films like american pie or raiders of the lost ark and the godfather are great because they entertain and make you laugh or cheer pota is in a class with other films like t # and aliens these are films that also entertain but they force you to examine who we are and where we have come from and where we could possibly go is it possible that man will one day become so unbearable that some divine intervention will occur so that we are not the inferior species a film like this makes you think and wonder what if ## out #f ## this is one of the best films i have ever seen and it is one that i am going to get my kids to watch someday burton is fun and thought provoking this one is simply mind blowing and intellectually stimulating this is a must see for any generation ,10
472,EN,-1405213224,this film is simply superb it is so refreshing to watch a movie that is so entertaining and captivating without being filled with the usual high speed action flashing lights and violence that you would normally expect in a movie of this genre the brilliance of this movie lies in the performances of the characters it undoubtedly has one of the best casts in any movie ever made every word spoken every action every look by every character is immaculate in its intention the film also gives us what i believe is one of pacino best performances from start to finish he is utterly enthralling particularly in the famous attica scene the scene where he is speaking on the phone to leon and then his wife and of course the scene where he is creating his will to conclude i loved this film ,9
473,EN,-1321113265,watching quest for fire director jean jacques annaud world war ii spectacle enemy at the gates reminded me of the sgt rock comic books that i used to peruse as an adolescent when i was growing up in mississippi during the cold war years of the ####s those fiendishly duplicitous nazis in sgt rock always set up ingenious ambushes concealing themselves in places where the unsuspecting american g i s would least expect to spot them such as either disabled tanks or the rubble of fallen buildings enemy at the gates keeps that nazi skullduggery intact although french director annaud whose credits include seven years in tibet and in the name of the rose condemns the nazi he goes to heavy handed lengths near the end to rekindle our antipathy to national socialism you will know the scene when you see it i hate movie critics would give away too much of a movie plot anyway the aristocratic nazi major konig ed harris of stepmom dispatched to kill our heroic red army sniper disguises a department store mannequin in a gray wehrmacht uniform with a rifle talk about symbolism were not the wehrmacht supposed to be the good guys and the nazis the evil villains although this large scale ## million world war ii epic glorifies the marksmanship of real life russian sniper vassili zaitsev jude law of cold mountain who bagged ### germans annaud condemns the soviet ideology that vassili defended at the same time no matter how magnificent the set design costume design and overall production of the film remains enemy at the gates is painfully predictable though far better than its american counterpart saving private ryan indeed while both films feature snipers enemy achieves far greater realism and far less sentimental loquacity than steven spielberg highly overrated d day saga nevertheless saving private ryan and enemy at the gates both celebrate the supremacy of the individual anybody that marches into enemy at the gates with the impression that the nazis will triumph is hopelessly na ve so annaud cinematic strategy of making this movie into a cat and mouse duel between sympathetic snipers falters in the last half hour when the nazi foe unveils his murderous colors ultimately enemy shares more in common ideologically with director howard hawk patriotic #### film biography about world war i tennessee sharpshooter alvin york in sergeant york york captured hundreds of german troops single handedly by using his sniping skills in world war i warner brothers produced sergeant york during the tumultuous days of #### to drum up patriotism among americans and give them somebody to emulate similarly vassili rise to prominence as a red army war hero occurs when a young communist political officer danilov joseph fiennes of elizabeth and shakespeare in love suggests the way to inspire morale during among the infantry is to reinvent vassili zaitsev as a hero for the army to worship one of the problems about being a film critic and film lover is that you spot some things that nobody else would care about like danilov battleship potemkin eyewear real cute jean jacques anybody that has read anything about the brutal battle of stalingrad in #### knows that it emerges as one of the savage battles of all time imagine dante inferno as the genuine article and you have a fair idea how devastating the fighting was enemy opening scenes show literally thousands of young soviet troops piling aboard filthy railroad cattle cars and freighted to the war ravaged city on the volga where most would die as enemy unfolds our protagonist young vassili zaitsev finds himself among scores of comrades as their officers issue rifles to every other soldier while those soldiers in between receive a mere magazine clip of bullets basically the soviets hurled more men into combat than they had rifles to arm sounds rather anti soviet to me if an individual survived he had to participate in the gory art of battlefield salvage in other words taking rifles off the dead anyway vassili charges off courageously into the fray with a fistful of bullets and bides his time until he can acquire a rifle enemy loves to flashback to childhood memories of vassili in the snowy urals lining up a wolf in the cross hairs as it attacks a staked out horse the outcome of this flashback is pretty predictable too meanwhile soviet officers gun down without qualm any infantrymen that retreat from the nazi horde neither side emerges from enemy as white washed as the american g i s in saving private ryan the soviets are not quite as diabolical as the nazis after all remember who won world war ii when we first meet comrade khrushchev bob hoskins of the long good friday he forces a high ranking soviet general to commit suicide because he cannot repel the nazi invaders usually this scene appears in only nazi war movies where suicide is deemed the simple way out basically enemy chronicles not only the cat and mouse showdown between nazi major konig and vassili but also a love triangle with vassili danilov and a beautiful jewish girl tanya rachel weisz of the mummy whose parents died at the hands of the nazis indeed annaud manages successfully to blow soap bubbles amid bullets imagine jules and jim in stalingrad and you know what to expect the outcome is a predictable as who survives the duel but annaud gives it the kind of noble gravity that it requires to rupture your tear ducts guys who like war movies where you can see authentic vintage bombers dropping loads on the battleground especially the junkers ## aka stuka dive bombers will love this war movie despite its romantic interludes had annaud gone against the grain on certain plot elements and characters enemy at the gates might have qualified as a contemporary classic ,8
474,EN,-1321113265,from the moment jude law utters his first words in a distinctly upper class english accent the illusion of a russian setting is destroyed with the notable exceptions of ed harris and bob hoskins none of the major characters attempted the relevant accent and hoskins slipped from russian to cockney with alarming frequency jude law neither looked nor sounded uralic i know this should not matter black actors have played henry v and olivier played othello but somehow it does the irritating young boy irritating by his very omnipresence sounded and looked like a dickensian urchin transported into mid ##th century russia please directors take note we really do not mind subtitles the film evidently bears the scars of serious cutting the connection between the opening opening battle scene probably the highlight of the film and the following scene is never fully explained fiennes character and infact the entire pseudo political slant is never fully developed ed harris performance saved the film restricted to only a handful of memorable lines the depth and dignity he was able to bring out of his character manage to spare the blushes of director if not managing to spare the film from the indignity of it place in the annals of mediocrity ,7
475,EN,-1720485409,firstly let me say i have been a life long spider man fan and love both of the recent movies but after seeing this i am finding it hard to decide which i prefer the bat or the spider i guess it will all depend on my mood as they both have significantly different atmospheres of course no movie is perfect and only # movie has ever scored a perfect ## but this came damn close great acting writing directing and a realism no other superhero movie could possibly match mind you batman is not a superhero in the true sense of the word as he does not actually have any super powers the whole origin was superb his training his gadgets his fears and torments they are all feasibly realistic and best of all no cheesy nipples on the costume i hope for the love of god that we will not be inflicted with a robin or batgirl in any of the sequels because that will spoil the mood in closing if you have not seen this movie yet do it ,9
